emp_id,avg_training_score,retention
2352,46.0,False
2353,62.0,True
2354,57.0,True
2355,50.0,False
2356,58.0,True
2357,47.0,False
2358,50.0,False
2359,50.0,False
2360,71.0,True
2361,49.0,False
2362,62.0,True
2363,63.0,True
2364,51.0,True
2365,83.0,True
2367,85.0,True
2368,57.0,True
2369,63.0,True
2370,79.0,True
2371,83.0,True
2372,44.0,False
2375,56.0,True
2376,58.0,True
2377,56.0,True
2380,63.0,True
2381,84.0,True
2384,62.0,True
2385,51.0,True
2386,59.0,True
2387,51.0,True
2389,57.0,True
2390,53.0,True
2391,56.0,True
2392,82.0,True
2393,0.0,False
2397,81.0,True
2399,72.0,True
2400,54.0,True
2401,83.0,True
2402,0.0,False
2403,47.0,False
2404,63.0,True
2405,52.0,True
2407,68.0,True
2409,50.0,False
2410,79.0,True
2412,62.0,True
2413,83.0,True
2414,63.0,True
2415,48.0,False
2416,62.0,True
2417,59.0,True
2419,49.0,False
2423,60.0,True
2424,55.0,True
2427,89.0,True
2428,66.0,True
2429,79.0,True
2430,59.0,True
2431,80.0,True
2432,51.0,True
2433,0.0,False
2434,0.0,False
2435,52.0,True
2436,83.0,True
2437,82.0,True
2438,78.0,True
2439,50.0,False
2440,71.0,True
2442,85.0,True
2443,48.0,False
2444,81.0,True
2447,51.0,True
2448,57.0,True
2449,86.0,True
2451,0.0,False
2452,59.0,True
2453,47.0,False
2455,48.0,False
2456,51.0,True
2458,49.0,False
2460,0.0,False
2461,48.0,False
2462,62.0,True
2463,82.0,True
2464,72.0,True
2466,81.0,True
2467,47.0,False
2468,60.0,True
2469,0.0,False
2472,55.0,True
2474,0.0,False
2476,51.0,True
2477,53.0,True
2478,49.0,False
2480,60.0,True
2481,70.0,True
2482,67.0,True
2483,0.0,False
2484,82.0,True
2486,79.0,True
2487,58.0,True
2490,58.0,True
2492,51.0,True
2493,78.0,True
2494,52.0,True
2495,58.0,True
2496,51.0,True
2498,66.0,True
2499,80.0,True
2502,0.0,False
2504,47.0,False
2505,78.0,True
2507,50.0,False
2508,49.0,False
2509,48.0,False
2510,60.0,True
2511,51.0,True
2513,81.0,True
2515,0.0,False
2516,59.0,True
2517,82.0,True
2518,52.0,True
2519,53.0,True
2520,63.0,True
2521,87.0,True
2523,0.0,False
2524,50.0,False
2525,79.0,True
2526,72.0,True
2527,87.0,True
2528,47.0,False
2529,73.0,True
2530,57.0,True
2531,64.0,True
2532,57.0,True
2533,80.0,True
2534,55.0,True
2536,81.0,True
2537,57.0,True
2538,85.0,True
2539,54.0,True
2540,50.0,False
2541,59.0,True
2542,50.0,False
2544,60.0,True
2545,74.0,True
2548,62.0,True
2550,49.0,False
2551,59.0,True
2552,0.0,False
2553,0.0,False
2554,64.0,True
2555,80.0,True
2556,49.0,False
2557,58.0,True
2558,82.0,True
2560,56.0,True
2562,50.0,False
2563,52.0,True
2564,0.0,False
2565,57.0,True
2566,51.0,True
2567,76.0,True
2570,82.0,True
2571,48.0,False
2575,57.0,True
2576,88.0,True
2577,78.0,True
2579,81.0,True
2580,59.0,True
2581,80.0,True
2583,84.0,True
2584,60.0,True
2585,54.0,True
2586,62.0,True
2588,51.0,True
2589,52.0,True
2590,48.0,False
2592,47.0,False
2594,50.0,False
2595,82.0,True
2596,50.0,False
2597,0.0,False
2598,53.0,True
2599,58.0,True
2602,59.0,True
2606,81.0,True
2607,50.0,False
2608,73.0,True
2609,81.0,True
2610,54.0,True
2611,84.0,True
2613,49.0,False
2615,52.0,True
2618,62.0,True
2620,87.0,True
2621,69.0,True
2623,60.0,True
2625,50.0,False
2626,46.0,False
2627,76.0,True
2628,54.0,True
2629,55.0,True
2632,87.0,True
2633,71.0,True
2634,50.0,False
2635,67.0,True
2637,52.0,True
2639,60.0,True
2640,44.0,False
2641,60.0,True
2642,52.0,True
2644,57.0,True
2646,62.0,True
2647,49.0,False
2648,71.0,True
2650,46.0,False
2651,46.0,False
2653,43.0,False
2654,64.0,True
2656,59.0,True
2658,86.0,True
2659,60.0,True
2660,53.0,True
2661,86.0,True
2664,50.0,False
2666,57.0,True
2668,47.0,False
2671,52.0,True
2672,67.0,True
2673,49.0,False
2674,50.0,False
2677,43.0,False
2678,82.0,True
2679,63.0,True
2681,0.0,False
2682,74.0,True
2684,47.0,False
2685,52.0,True
2686,50.0,False
2687,62.0,True
2690,49.0,False
2692,48.0,False
2693,71.0,True
2694,60.0,True
2695,50.0,False
2696,63.0,True
2701,51.0,True
2702,68.0,True
2703,69.0,True
2704,0.0,False
2706,58.0,True
2707,79.0,True
2710,83.0,True
2713,70.0,True
2714,49.0,False
2715,49.0,False
2716,54.0,True
2717,0.0,False
2718,82.0,True
2719,71.0,True
2720,60.0,True
2724,48.0,False
2726,47.0,False
2727,60.0,True
2729,77.0,True
2730,81.0,True
2731,52.0,True
2732,80.0,True
2733,48.0,False
2734,75.0,True
2735,59.0,True
2736,79.0,True
2737,67.0,True
2738,52.0,True
2739,71.0,True
2740,50.0,False
2741,70.0,True
2742,78.0,True
2743,56.0,True
2745,0.0,False
2747,69.0,True
2748,74.0,True
2750,79.0,True
2751,48.0,False
2752,77.0,True
2754,47.0,False
2756,81.0,True
2758,44.0,False
2759,58.0,True
2760,85.0,True
2761,56.0,True
2762,77.0,True
2763,59.0,True
2764,59.0,True
2765,54.0,True
2766,0.0,False
2768,59.0,True
2769,87.0,True
2771,48.0,False
2772,53.0,True
2773,85.0,True
2774,57.0,True
2775,49.0,False
2776,58.0,True
2777,68.0,True
2778,60.0,True
2779,48.0,False
2780,49.0,False
2782,65.0,True
2785,47.0,False
2786,80.0,True
2789,83.0,True
2790,48.0,False
2791,47.0,False
2792,82.0,True
2793,83.0,True
2794,57.0,True
2795,63.0,True
2797,51.0,True
2800,87.0,True
2802,0.0,False
2804,68.0,True
2805,51.0,True
2806,46.0,False
2807,47.0,False
2808,68.0,True
2810,59.0,True
2812,59.0,True
2815,84.0,True
2816,48.0,False
2817,63.0,True
2818,72.0,True
2820,85.0,True
2821,85.0,True
2823,80.0,True
2824,83.0,True
2825,59.0,True
2828,86.0,True
2829,50.0,False
2830,48.0,False
2831,59.0,True
2833,60.0,True
2834,79.0,True
2838,53.0,True
2839,80.0,True
2840,50.0,False
2841,78.0,True
2842,49.0,False
2845,69.0,True
2848,90.0,True
2849,59.0,True
2850,48.0,False
2851,50.0,False
2852,87.0,True
2853,66.0,True
2855,0.0,False
2856,0.0,False
2857,48.0,False
2860,89.0,True
2862,64.0,True
2863,60.0,True
2864,49.0,False
2865,84.0,True
2866,60.0,True
2867,60.0,True
2868,49.0,False
2870,69.0,True
2871,51.0,True
2872,58.0,True
2873,64.0,True
2874,55.0,True
2875,44.0,False
2876,83.0,True
2877,55.0,True
2879,47.0,False
2881,51.0,True
2882,75.0,True
2883,58.0,True
2884,86.0,True
2887,49.0,False
2888,52.0,True
2889,57.0,True
2890,49.0,False
2893,48.0,False
2894,50.0,False
2895,58.0,True
2896,79.0,True
2898,57.0,True
2899,60.0,True
2901,57.0,True
2902,49.0,False
2904,66.0,True
2905,70.0,True
2906,54.0,True
2907,82.0,True
2909,56.0,True
2910,58.0,True
2911,60.0,True
2912,68.0,True
2913,80.0,True
2915,78.0,True
2916,66.0,True
2917,60.0,True
2922,92.0,True
2923,44.0,False
2927,68.0,True
2928,82.0,True
2929,51.0,True
2930,49.0,False
2931,87.0,True
2932,86.0,True
2934,88.0,True
2935,85.0,True
2936,88.0,True
2937,62.0,True
2938,88.0,True
2940,49.0,False
2941,48.0,False
2944,83.0,True
2945,50.0,False
2946,62.0,True
2948,64.0,True
2949,71.0,True
2950,90.0,True
2952,87.0,True
2954,73.0,True
2955,72.0,True
2957,59.0,True
2958,63.0,True
2959,57.0,True
2960,82.0,True
2961,50.0,False
2963,50.0,False
2964,72.0,True
2965,51.0,True
2966,49.0,False
2968,50.0,False
2969,53.0,True
2972,66.0,True
2973,54.0,True
2974,65.0,True
2977,85.0,True
2979,77.0,True
2980,88.0,True
2983,60.0,True
2984,82.0,True
2985,86.0,True
2986,76.0,True
2987,49.0,False
2989,0.0,False
2990,63.0,True
2991,59.0,True
2992,48.0,False
2993,60.0,True
2994,52.0,True
2995,87.0,True
2996,47.0,False
2997,49.0,False
2998,72.0,True
3001,46.0,False
3002,57.0,True
3003,47.0,False
3004,49.0,False
3005,51.0,True
3007,57.0,True
3009,72.0,True
3011,85.0,True
3012,66.0,True
3013,69.0,True
3015,53.0,True
3016,62.0,True
3017,68.0,True
3018,50.0,False
3019,60.0,True
3020,62.0,True
3022,48.0,False
3023,72.0,True
3024,58.0,True
3026,58.0,True
3028,77.0,True
3029,59.0,True
3030,78.0,True
3032,60.0,True
3033,62.0,True
3035,62.0,True
3036,50.0,False
3038,75.0,True
3040,68.0,True
3041,76.0,True
3042,0.0,False
3044,78.0,True
3045,52.0,True
3046,50.0,False
3048,46.0,False
3049,80.0,True
3050,53.0,True
3053,43.0,False
3054,77.0,True
3055,56.0,True
3056,71.0,True
3057,51.0,True
3058,46.0,False
3059,85.0,True
3061,48.0,False
3062,84.0,True
3063,93.0,True
3064,70.0,True
3065,63.0,True
3069,57.0,True
3071,47.0,False
3072,52.0,True
3073,52.0,True
3078,51.0,True
3079,47.0,False
3080,71.0,True
3081,82.0,True
3082,51.0,True
3083,60.0,True
3085,48.0,False
3086,72.0,True
3089,72.0,True
3090,56.0,True
3091,83.0,True
3092,79.0,True
3093,69.0,True
3095,47.0,False
3096,46.0,False
3097,57.0,True
3098,93.0,True
3099,85.0,True
3100,52.0,True
3101,86.0,True
3102,48.0,False
3104,59.0,True
3106,60.0,True
3110,49.0,False
3111,48.0,False
3112,79.0,True
3113,53.0,True
3115,60.0,True
3116,80.0,True
3117,53.0,True
3119,55.0,True
3120,50.0,False
3122,57.0,True
3123,76.0,True
3124,66.0,True
3125,58.0,True
3126,77.0,True
3127,0.0,False
3129,84.0,True
3130,48.0,False
3131,77.0,True
3132,56.0,True
3133,80.0,True
3135,72.0,True
3136,62.0,True
3138,59.0,True
3141,60.0,True
3142,59.0,True
3143,50.0,False
3144,54.0,True
3145,50.0,False
3146,51.0,True
3147,47.0,False
3148,58.0,True
3150,59.0,True
3152,0.0,False
3153,58.0,True
3154,80.0,True
3157,50.0,False
3160,85.0,True
3162,60.0,True
3163,49.0,False
3165,75.0,True
3166,60.0,True
3167,77.0,True
3168,57.0,True
3169,51.0,True
3170,49.0,False
3171,59.0,True
3172,84.0,True
3173,60.0,True
3174,46.0,False
3175,63.0,True
3176,47.0,False
3177,80.0,True
3178,59.0,True
3179,59.0,True
3181,80.0,True
3183,48.0,False
3184,81.0,True
3185,46.0,False
3186,49.0,False
3187,47.0,False
3192,73.0,True
3193,82.0,True
3195,54.0,True
3196,83.0,True
3198,53.0,True
3199,60.0,True
3200,56.0,True
3201,75.0,True
3202,71.0,True
3204,73.0,True
3205,58.0,True
3206,81.0,True
3207,50.0,False
3210,57.0,True
3211,44.0,False
3212,77.0,True
3213,87.0,True
3215,82.0,True
3216,79.0,True
3217,49.0,False
3218,71.0,True
3219,58.0,True
3220,46.0,False
3221,56.0,True
3223,50.0,False
3224,44.0,False
3225,58.0,True
3227,50.0,False
3228,58.0,True
3229,79.0,True
3230,47.0,False
3231,80.0,True
3234,78.0,True
3235,0.0,False
3236,66.0,True
3237,86.0,True
3238,79.0,True
3239,55.0,True
3241,48.0,False
3243,59.0,True
3244,56.0,True
3245,76.0,True
3246,58.0,True
3250,49.0,False
3251,83.0,True
3252,85.0,True
3254,54.0,True
3256,47.0,False
3257,60.0,True
3259,87.0,True
3260,87.0,True
3261,64.0,True
3262,80.0,True
3263,60.0,True
3266,0.0,False
3267,59.0,True
3268,0.0,False
3269,62.0,True
3271,67.0,True
3272,0.0,False
3273,59.0,True
3274,52.0,True
3275,47.0,False
3276,50.0,False
3278,58.0,True
3279,0.0,False
3281,53.0,True
3282,68.0,True
3283,66.0,True
3284,57.0,True
3285,58.0,True
3286,52.0,True
3287,48.0,False
3289,53.0,True
3290,48.0,False
3292,47.0,False
3293,83.0,True
3294,57.0,True
3296,62.0,True
3297,80.0,True
3298,84.0,True
3299,82.0,True
3300,77.0,True
3301,53.0,True
3303,64.0,True
3304,89.0,True
3305,51.0,True
3306,48.0,False
3308,46.0,False
3310,71.0,True
3311,59.0,True
3312,57.0,True
3313,0.0,False
3314,50.0,False
3315,76.0,True
3317,79.0,True
3319,86.0,True
3321,50.0,False
3323,71.0,True
3324,84.0,True
3325,0.0,False
3329,82.0,True
3331,64.0,True
3333,78.0,True
3334,81.0,True
3335,92.0,True
3336,88.0,True
3337,48.0,False
3338,89.0,True
3341,76.0,True
3342,58.0,True
3343,0.0,False
3346,54.0,True
3347,70.0,True
3348,0.0,False
3349,53.0,True
3350,82.0,True
3352,50.0,False
3353,77.0,True
3354,51.0,True
3355,80.0,True
3356,89.0,True
3357,68.0,True
3359,0.0,False
3360,83.0,True
3362,49.0,False
3363,60.0,True
3364,72.0,True
3366,73.0,True
3372,68.0,True
3375,0.0,False
3376,49.0,False
3377,59.0,True
3378,69.0,True
3380,48.0,False
3381,69.0,True
3382,56.0,True
3383,54.0,True
3384,56.0,True
3385,0.0,False
3386,48.0,False
3387,69.0,True
3388,51.0,True
3389,86.0,True
3391,64.0,True
3392,69.0,True
3393,49.0,False
3394,56.0,True
3395,50.0,False
3396,80.0,True
3397,54.0,True
3399,57.0,True
3400,65.0,True
3401,77.0,True
3402,81.0,True
3403,68.0,True
3404,49.0,False
3405,50.0,False
3407,80.0,True
3408,81.0,True
3410,51.0,True
3411,72.0,True
3412,49.0,False
3413,71.0,True
3414,57.0,True
3416,87.0,True
3417,82.0,True
3419,48.0,False
3420,60.0,True
3421,59.0,True
3422,71.0,True
3425,47.0,False
3426,69.0,True
3427,55.0,True
3428,47.0,False
3429,47.0,False
3430,88.0,True
3431,63.0,True
3432,49.0,False
3434,50.0,False
3437,59.0,True
3439,53.0,True
3440,52.0,True
3441,51.0,True
3442,51.0,True
3443,78.0,True
3444,48.0,False
3445,55.0,True
3446,75.0,True
3447,60.0,True
3448,0.0,False
3449,62.0,True
3451,80.0,True
3452,58.0,True
3453,81.0,True
3454,49.0,False
3456,71.0,True
3457,58.0,True
3458,63.0,True
3459,55.0,True
3460,64.0,True
3462,50.0,False
3463,80.0,True
3464,0.0,False
3467,49.0,False
3468,48.0,False
3470,53.0,True
3471,69.0,True
3472,73.0,True
3473,66.0,True
3474,62.0,True
3475,87.0,True
3476,54.0,True
3477,52.0,True
3478,87.0,True
3480,0.0,False
3484,48.0,False
3488,68.0,True
3489,77.0,True
3491,85.0,True
3493,50.0,False
3496,82.0,True
3497,83.0,True
3499,63.0,True
3500,62.0,True
3503,71.0,True
3504,63.0,True
3506,0.0,False
3507,50.0,False
3508,86.0,True
3510,43.0,False
3512,80.0,True
3513,57.0,True
3514,82.0,True
3515,77.0,True
3516,59.0,True
3517,43.0,False
3519,0.0,False
3520,79.0,True
3522,85.0,True
3523,59.0,True
3524,68.0,True
3525,47.0,False
3526,60.0,True
3528,51.0,True
3529,52.0,True
3532,0.0,False
3536,96.0,True
3537,43.0,False
3538,70.0,True
3539,48.0,False
3540,79.0,True
3541,0.0,False
3542,51.0,True
3544,83.0,True
3545,68.0,True
3546,83.0,True
3548,60.0,True
3549,73.0,True
3550,68.0,True
3551,64.0,True
3553,48.0,False
3554,87.0,True
3558,47.0,False
3560,58.0,True
3561,73.0,True
3562,70.0,True
3563,0.0,False
3565,57.0,True
3566,89.0,True
3567,51.0,True
3569,71.0,True
3572,72.0,True
3575,60.0,True
3576,52.0,True
3577,78.0,True
3579,49.0,False
3580,82.0,True
3581,52.0,True
3583,62.0,True
3585,54.0,True
3586,67.0,True
3587,55.0,True
3588,0.0,False
3589,0.0,False
3591,63.0,True
3593,87.0,True
3594,58.0,True
3595,79.0,True
3596,86.0,True
3597,0.0,False
3598,60.0,True
3600,84.0,True
3601,67.0,True
3602,75.0,True
3603,72.0,True
3605,0.0,False
3606,71.0,True
3607,59.0,True
3608,84.0,True
3610,50.0,False
3611,54.0,True
3612,52.0,True
3613,48.0,False
3615,59.0,True
3616,60.0,True
3617,66.0,True
3618,64.0,True
3620,57.0,True
3621,47.0,False
3622,83.0,True
3625,72.0,True
3631,51.0,True
3632,57.0,True
3633,49.0,False
3637,64.0,True
3638,64.0,True
3639,86.0,True
3640,53.0,True
3641,82.0,True
3642,67.0,True
3645,77.0,True
3646,63.0,True
3647,48.0,False
3649,57.0,True
3650,50.0,False
3652,58.0,True
3653,51.0,True
3654,49.0,False
3655,82.0,True
3656,82.0,True
3657,96.0,True
3658,56.0,True
3659,43.0,False
3660,81.0,True
3661,74.0,True
3662,71.0,True
3663,80.0,True
3667,56.0,True
3669,48.0,False
3670,57.0,True
3671,80.0,True
3673,52.0,True
3674,82.0,True
3675,78.0,True
3676,69.0,True
3677,86.0,True
3679,83.0,True
3682,50.0,False
3683,71.0,True
3685,48.0,False
3686,90.0,True
3687,47.0,False
3690,57.0,True
3691,50.0,False
3692,67.0,True
3693,85.0,True
3695,58.0,True
3696,51.0,True
3697,50.0,False
3699,47.0,False
3700,46.0,False
3702,48.0,False
3703,53.0,True
3704,82.0,True
3705,48.0,False
3706,62.0,True
3707,78.0,True
3708,64.0,True
3709,53.0,True
3711,48.0,False
3712,70.0,True
3713,81.0,True
3715,85.0,True
3717,65.0,True
3719,59.0,True
3721,80.0,True
3722,71.0,True
3724,69.0,True
3728,58.0,True
3729,86.0,True
3730,73.0,True
3731,85.0,True
3732,54.0,True
3734,75.0,True
3735,84.0,True
3736,86.0,True
3738,84.0,True
3739,46.0,False
3740,62.0,True
3741,85.0,True
3742,92.0,True
3743,87.0,True
3745,49.0,False
3746,60.0,True
3747,85.0,True
3748,48.0,False
3751,47.0,False
3752,50.0,False
3753,58.0,True
3755,84.0,True
3756,58.0,True
3757,80.0,True
3759,58.0,True
3760,84.0,True
3761,59.0,True
3763,63.0,True
3764,59.0,True
3766,50.0,False
3767,50.0,False
3768,52.0,True
3771,0.0,False
3772,84.0,True
3773,79.0,True
3775,87.0,True
3776,81.0,True
3777,50.0,False
3778,51.0,True
3779,49.0,False
3781,50.0,False
3782,82.0,True
3783,51.0,True
3787,46.0,False
3788,50.0,False
3789,68.0,True
3790,49.0,False
3792,81.0,True
3793,58.0,True
3794,87.0,True
3795,85.0,True
3797,79.0,True
3798,62.0,True
3799,60.0,True
3801,86.0,True
3802,83.0,True
3803,69.0,True
3804,80.0,True
3805,79.0,True
3806,0.0,False
3808,51.0,True
3809,81.0,True
3811,57.0,True
3812,81.0,True
3813,54.0,True
3815,78.0,True
3816,62.0,True
3817,50.0,False
3818,66.0,True
3819,62.0,True
3821,73.0,True
3823,67.0,True
3824,48.0,False
3825,83.0,True
3826,62.0,True
3827,56.0,True
3828,79.0,True
3829,58.0,True
3830,81.0,True
3831,80.0,True
3832,73.0,True
3833,81.0,True
3834,59.0,True
3835,59.0,True
3841,43.0,False
3842,77.0,True
3843,81.0,True
3844,51.0,True
3846,52.0,True
3847,63.0,True
3848,78.0,True
3849,78.0,True
3851,70.0,True
3852,49.0,False
3853,53.0,True
3854,70.0,True
3855,50.0,False
3857,0.0,False
3858,65.0,True
3862,83.0,True
3865,86.0,True
3866,0.0,False
3867,86.0,True
3868,64.0,True
3870,54.0,True
3873,82.0,True
3874,0.0,False
3877,0.0,False
3878,70.0,True
3879,51.0,True
3880,49.0,False
3881,52.0,True
3882,85.0,True
3883,78.0,True
3884,70.0,True
3885,47.0,False
3887,60.0,True
3888,80.0,True
3890,86.0,True
3891,59.0,True
3892,72.0,True
3893,72.0,True
3894,50.0,False
3895,72.0,True
3896,60.0,True
3898,57.0,True
3900,59.0,True
3902,84.0,True
3906,65.0,True
3907,65.0,True
3910,84.0,True
3911,79.0,True
3912,51.0,True
3913,57.0,True
3914,73.0,True
3915,84.0,True
3916,47.0,False
3917,59.0,True
3918,58.0,True
3919,60.0,True
3921,53.0,True
3922,69.0,True
3923,52.0,True
3925,48.0,False
3926,49.0,False
3927,51.0,True
3928,0.0,False
3930,81.0,True
3933,49.0,False
3934,48.0,False
3935,50.0,False
3937,80.0,True
3938,88.0,True
3940,59.0,True
3941,50.0,False
3942,81.0,True
3943,72.0,True
3944,53.0,True
3945,79.0,True
3946,80.0,True
3947,79.0,True
3948,60.0,True
3949,50.0,False
3950,63.0,True
3951,50.0,False
3952,69.0,True
3953,51.0,True
3955,56.0,True
3956,46.0,False
3957,91.0,True
3958,48.0,False
3961,59.0,True
3962,81.0,True
3966,69.0,True
3968,65.0,True
3969,47.0,False
3970,50.0,False
3971,55.0,True
3972,60.0,True
3973,71.0,True
3974,52.0,True
3975,52.0,True
3978,0.0,False
3980,48.0,False
3981,41.0,False
3983,73.0,True
3984,83.0,True
3985,80.0,True
3989,77.0,True
3991,78.0,True
3993,66.0,True
3996,54.0,True
3998,81.0,True
3999,74.0,True
4000,88.0,True
4001,60.0,True
4002,80.0,True
4005,59.0,True
4006,0.0,False
4007,46.0,False
4008,50.0,False
4010,80.0,True
4011,48.0,False
4013,47.0,False
4014,0.0,False
4017,52.0,True
4018,62.0,True
4020,49.0,False
4021,86.0,True
4023,49.0,False
4024,85.0,True
4027,59.0,True
4028,51.0,True
4030,79.0,True
4031,48.0,False
4034,0.0,False
4035,57.0,True
4036,69.0,True
4038,70.0,True
4039,70.0,True
4040,75.0,True
4041,58.0,True
4042,60.0,True
4043,49.0,False
4044,83.0,True
4045,55.0,True
4046,48.0,False
4047,50.0,False
4048,51.0,True
4049,58.0,True
4051,51.0,True
4053,46.0,False
4054,57.0,True
4057,60.0,True
4058,49.0,False
4059,67.0,True
4060,59.0,True
4061,82.0,True
4062,68.0,True
4063,51.0,True
4065,76.0,True
4067,58.0,True
4068,50.0,False
4069,85.0,True
4071,51.0,True
4072,56.0,True
4074,76.0,True
4075,86.0,True
4076,54.0,True
4077,81.0,True
4078,67.0,True
4079,59.0,True
4081,87.0,True
4082,47.0,False
4083,64.0,True
4084,93.0,True
4085,51.0,True
4086,51.0,True
4087,49.0,False
4091,83.0,True
4092,59.0,True
4095,51.0,True
4097,50.0,False
4098,51.0,True
4099,65.0,True
4100,58.0,True
4102,57.0,True
4104,49.0,False
4105,62.0,True
4106,51.0,True
4108,57.0,True
4109,50.0,False
4110,52.0,True
4111,56.0,True
4113,74.0,True
4114,55.0,True
4115,50.0,False
4116,90.0,True
4119,52.0,True
4123,84.0,True
4124,46.0,False
4125,60.0,True
4126,58.0,True
4127,52.0,True
4128,79.0,True
4131,59.0,True
4133,70.0,True
4134,0.0,False
4135,62.0,True
4136,86.0,True
4137,60.0,True
4138,78.0,True
4139,81.0,True
4140,60.0,True
4141,71.0,True
4142,49.0,False
4144,47.0,False
4145,54.0,True
4146,80.0,True
4147,70.0,True
4149,71.0,True
4150,78.0,True
4151,63.0,True
4154,62.0,True
4155,78.0,True
4156,52.0,True
4157,82.0,True
4158,60.0,True
4159,84.0,True
4160,84.0,True
4165,60.0,True
4166,46.0,False
4167,84.0,True
4168,48.0,False
4169,58.0,True
4171,81.0,True
4172,0.0,False
4173,46.0,False
4174,51.0,True
4178,88.0,True
4179,69.0,True
4180,54.0,True
4182,81.0,True
4184,59.0,True
4186,52.0,True
4187,51.0,True
4188,59.0,True
4189,73.0,True
4190,85.0,True
4192,67.0,True
4193,60.0,True
4194,49.0,False
4196,51.0,True
4197,59.0,True
4199,59.0,True
4200,52.0,True
4201,51.0,True
4203,46.0,False
4204,57.0,True
4205,56.0,True
4207,82.0,True
4209,50.0,False
4210,86.0,True
4211,60.0,True
4212,58.0,True
4215,44.0,False
4216,52.0,True
4217,85.0,True
4218,60.0,True
4219,50.0,False
4220,47.0,False
4221,53.0,True
4222,80.0,True
4223,59.0,True
4225,58.0,True
4226,76.0,True
4230,82.0,True
4232,60.0,True
4233,53.0,True
4234,43.0,False
4235,51.0,True
4236,62.0,True
4238,82.0,True
4240,51.0,True
4242,77.0,True
4244,80.0,True
4245,86.0,True
4246,44.0,False
4247,48.0,False
4248,84.0,True
4251,55.0,True
4253,48.0,False
4254,56.0,True
4255,76.0,True
4257,51.0,True
4258,53.0,True
4260,83.0,True
4261,70.0,True
4262,49.0,False
4264,50.0,False
4265,51.0,True
4266,78.0,True
4267,71.0,True
4268,50.0,False
4269,49.0,False
4271,87.0,True
4272,59.0,True
4273,85.0,True
4274,59.0,True
4275,50.0,False
4276,60.0,True
4277,65.0,True
4278,55.0,True
4279,81.0,True
4280,85.0,True
4281,50.0,False
4282,56.0,True
4283,48.0,False
4284,84.0,True
4285,0.0,False
4288,49.0,False
4289,60.0,True
4290,83.0,True
4291,56.0,True
4292,59.0,True
